Timestamp,Frame Index,Object Index,Marker Status,cm/pixel,Width (cm),Height (cm),Volume (cm^3),Margin of Error (%)
2025-11-13 19:56:28,1,1,Marker OK (ID 0),0.036393,8.079,15.03,1230.635,8.483
2025-11-13 19:56:29,33,1,Marker OK (ID 0),0.036847,8.991,15.365,1186.048,8.506
