Timestamp,Frame Index,Object Index,Marker Status,cm/pixel,Width (cm),Height (cm),Volume (cm^3),Margin of Error (%)
2025-11-13 19:56:12,1,1,Marker OK (ID 0),0.029393,5.261,5.232,101.448,5.948
2025-11-13 19:56:13,32,1,Marker OK (ID 0),0.029394,5.291,5.203,100.86,5.939
