Timestamp,Frame Index,Object Label,Marker Status,cm/pixel,Width (cm),Height (cm),Volume (cm^3),Margin of Error (%)
2025-11-11 17:22:23,1,Object_1,Marker OK (ID 0),0.030696,5.464,5.372,89.425,5.832
2025-11-11 17:22:24,22,Object_1,Marker OK (ID 0),0.030525,5.433,5.342,89.162,5.851
2025-11-11 17:22:25,43,Object_1,Marker OK (ID 0),0.030418,5.414,5.354,88.421,5.858
2025-11-11 17:22:26,65,Object_1,Marker OK (ID 0),0.030525,5.464,5.342,89.165,5.836
2025-11-11 17:22:27,88,Object_1,Marker OK (ID 0),0.030525,5.464,5.342,89.156,5.836
2025-11-11 17:22:28,112,Object_1,Marker OK (ID 0),0.030403,5.412,5.351,88.068,5.86
2025-11-11 17:22:29,133,Object_1,Marker OK (ID 0),0.030418,6.905,6.175,142.726,5.073
2025-11-11 17:22:30,157,Object_1,Marker OK (ID 0),0.030525,5.464,5.342,89.134,5.836
2025-11-11 17:22:31,182,Object_1,Marker OK (ID 0),0.030525,5.464,5.342,89.152,5.836
2025-11-11 17:22:32,209,Object_1,Marker OK (ID 0),0.030525,5.464,5.342,89.153,5.836
2025-11-11 17:22:33,235,Object_1,Marker OK (ID 0),0.030525,5.464,5.342,89.159,5.836
2025-11-11 17:22:34,261,Object_1,Marker OK (ID 0),0.030525,5.433,5.342,89.151,5.851
2025-11-11 17:22:35,286,Object_1,Marker OK (ID 0),0.030525,5.464,5.342,89.13,5.836
2025-11-11 17:22:36,314,Object_2,Marker OK (ID 0),0.030525,9.707,3.266,4.82,4.616
2025-11-11 17:22:37,341,Object_1,Marker OK (ID 0),0.030418,5.414,5.354,88.42,5.858
2025-11-11 17:22:38,364,Object_1,Marker OK (ID 0),0.030525,5.464,5.342,89.145,5.836
2025-11-11 17:22:39,388,Object_1,Marker OK (ID 0),0.030525,5.464,5.342,89.149,5.836
2025-11-11 17:22:40,415,Object_1,Marker OK (ID 0),0.030618,5.45,5.358,89.558,5.841
