Timestamp,Frame Index,Object Label,Marker Status,cm/pixel,Width (cm),Height (cm),Volume (cm^3),Margin of Error (%)
2025-11-18 13:40:33,290,Object_1,Marker OK (ID 0),0.032647,5.485,13.646,114.026,8.322
2025-11-18 13:40:34,302,Object_1,No marker,0.024612,4.11,1.304,2.108,7.755
2025-11-18 13:40:35,312,Object_1,No marker,0.024612,3.519,1.304,2.09,7.99
2025-11-18 13:40:36,322,Object_1,No marker,0.024612,3.396,1.28,2.077,8.051
2025-11-18 13:40:37,324,Object_1,No marker,0.024612,13.98,1.551,0.327,4.497
2025-11-18 13:40:39,326,Object_1,No marker,0.024612,13.98,1.551,0.327,4.497
2025-11-18 13:40:41,328,Object_1,No marker,0.024612,13.98,1.551,0.327,4.497
2025-11-18 13:40:43,330,Object_1,No marker,0.024612,13.98,1.551,0.327,4.497
2025-11-18 13:40:44,332,Object_1,No marker,0.024612,13.98,1.551,0.327,4.497
2025-11-18 13:40:46,334,Object_1,No marker,0.024612,2.904,3.963,10.544,7.298
2025-11-18 13:40:47,336,Object_1,No marker,0.024612,2.904,3.963,10.544,7.298
2025-11-18 13:40:48,338,Object_9,No marker,0.024612,17.868,18.065,4267.118,9.747
2025-11-18 13:40:50,340,Object_1,No marker,0.024612,4.799,3.495,17.468,6.579
2025-11-18 13:40:51,342,Object_1,Marker OK (ID 0),0.018489,7.469,0.943,0.126,6.703
2025-11-18 13:40:52,344,Object_1,Marker OK (ID 0),0.018489,7.469,0.943,0.126,6.703
2025-11-18 13:40:54,346,Object_1,Marker OK (ID 0),0.018489,7.469,0.943,0.126,6.703
2025-11-18 13:40:56,348,Object_1,Marker OK (ID 0),0.018489,7.469,0.943,0.126,6.703
2025-11-18 13:40:58,350,Object_1,Marker OK (ID 0),0.018489,7.469,0.943,0.126,6.703
2025-11-18 13:41:00,352,Object_1,Marker OK (ID 0),0.018489,7.469,0.943,0.126,6.703
2025-11-18 13:41:01,354,Object_1,Marker OK (ID 0),0.018489,7.469,0.943,0.126,6.703
2025-11-18 13:41:03,356,Object_1,Marker OK (ID 0),0.018489,7.469,0.943,0.126,6.703
2025-11-18 13:41:05,358,Object_1,Marker OK (ID 0),0.018489,7.469,0.943,0.126,6.703
2025-11-18 13:41:07,360,Object_1,Marker OK (ID 0),0.018489,7.469,0.943,0.126,6.703
2025-11-18 13:41:09,362,Object_1,Marker OK (ID 0),0.018489,7.469,0.943,0.126,6.703
2025-11-18 13:41:10,364,Object_1,Marker OK (ID 0),0.018489,7.469,0.943,0.126,6.703
2025-11-18 13:41:12,366,Object_1,Marker OK (ID 0),0.018489,7.469,0.943,0.126,6.703
2025-11-18 13:41:14,368,Object_1,Marker OK (ID 0),0.018489,7.469,0.943,0.126,6.703
2025-11-18 13:41:16,370,Object_1,Marker OK (ID 0),0.018489,7.469,0.943,0.126,6.703
2025-11-18 13:41:18,372,Object_1,Marker OK (ID 0),0.018489,7.469,0.943,0.126,6.703
2025-11-18 13:41:19,374,Object_1,Marker OK (ID 0),0.018489,7.469,0.943,0.126,6.703
2025-11-18 13:41:21,376,Object_1,Marker OK (ID 0),0.018489,7.469,0.943,0.126,6.703
2025-11-18 13:41:23,378,Object_1,Marker OK (ID 0),0.018489,7.469,0.943,0.126,6.703
2025-11-18 13:41:25,380,Object_1,Marker OK (ID 0),0.018489,7.469,0.943,0.126,6.703
2025-11-18 13:41:27,382,Object_1,Marker OK (ID 0),0.018489,7.469,0.943,0.126,6.703
2025-11-18 13:41:29,385,Object_1,No marker,0.018489,8.949,17.472,1946.279,10.109
2025-11-18 13:41:30,387,Object_1,No marker,0.018489,8.949,17.472,1946.279,10.109
2025-11-18 13:41:32,389,Object_1,No marker,0.018489,8.949,17.472,1946.279,10.109
2025-11-18 13:41:33,390,Object_1,No marker,0.018489,8.949,17.472,1946.279,10.109
2025-11-18 13:41:35,392,Object_1,No marker,0.018489,8.949,17.472,1946.279,10.109
2025-11-18 13:41:37,394,Object_1,No marker,0.018489,8.949,17.472,1946.279,10.109
2025-11-18 13:41:39,396,Object_1,No marker,0.018489,8.949,17.472,1946.279,10.109
2025-11-18 13:41:40,398,Object_1,No marker,0.018489,8.949,17.472,1946.279,10.109
2025-11-18 13:41:42,400,Object_1,No marker,0.018489,8.949,17.472,1946.279,10.109
2025-11-18 13:41:44,403,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:41:45,404,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:41:47,406,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:41:48,408,Object_1,No marker,0.018489,3.605,2.625,7.405,7.402
2025-11-18 13:41:49,411,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:41:50,413,Object_1,No marker,0.018489,8.949,17.472,1946.279,10.109
2025-11-18 13:41:52,416,Object_1,No marker,0.018489,10.705,9.3,28.138,4.015
2025-11-18 13:41:53,417,Object_1,No marker,0.018489,10.705,9.3,28.138,4.015
2025-11-18 13:41:54,421,Object_1,No marker,0.018489,4.197,2.551,1.671,7.178
2025-11-18 13:41:56,423,Object_1,No marker,0.018489,4.197,2.551,1.671,7.178
2025-11-18 13:41:57,425,Object_1,No marker,0.018489,4.197,2.551,1.671,7.178
2025-11-18 13:41:59,427,Object_1,No marker,0.018489,4.197,2.551,1.671,7.178
2025-11-18 13:42:01,429,Object_1,No marker,0.018489,4.197,2.551,1.671,7.178
2025-11-18 13:42:02,431,Object_1,No marker,0.018489,4.197,2.551,1.671,7.178
2025-11-18 13:42:04,433,Object_1,No marker,0.018489,4.197,2.551,1.671,7.178
2025-11-18 13:42:06,435,Object_1,No marker,0.018489,4.197,2.551,1.671,7.178
2025-11-18 13:42:08,437,Object_1,No marker,0.018489,4.197,2.551,1.671,7.178
