Timestamp,Frame Index,Object Label,Marker Status,cm/pixel,Width (cm),Height (cm),Volume (cm^3),Margin of Error (%)
2025-11-18 19:38:21,330,Object_1,Marker OK (ID 0),0.072744,7.856,13.967,710.812,7.8
2025-11-18 19:38:22,332,Object_1,Marker OK (ID 0),0.068368,5.743,5.88,93.199,5.645
2025-11-18 19:38:23,335,Object_27,No marker,0.06721,15.66,35.419,1149.276,24.385
2025-11-18 19:38:24,336,Object_93,No marker,0.06721,33.538,47.988,1201.427,35.791
2025-11-18 19:38:25,338,Object_118,No marker,0.06721,2.554,117.886,258.223,94.131
2025-11-18 19:38:25,338,Object_57,No marker,0.06721,9.006,14.988,112.646,8.225
2025-11-18 19:38:26,341,Object_121,No marker,0.06721,144.501,138.452,373848.069,126.688
2025-11-18 19:38:28,353,Object_121,No marker,0.06721,144.501,138.452,373848.069,126.688
2025-11-18 19:38:29,357,Object_2,No marker,0.06721,7.595,8.67,73.147,5.076
2025-11-18 19:38:30,363,Object_19,No marker,0.06721,7.595,12.837,358.35,7.137
2025-11-18 19:38:33,374,Object_27,No marker,0.06721,15.66,35.419,1149.276,24.385
2025-11-18 19:38:34,376,Object_39,No marker,0.06721,6.923,12.971,455.062,7.437
2025-11-18 19:38:37,387,Object_41,No marker,0.06721,20.701,34.008,926.598,23.23
2025-11-18 19:38:38,391,Object_53,No marker,0.06721,5.713,12.031,232.931,7.313
2025-11-18 19:38:39,392,Object_3,No marker,0.06721,5.444,9.88,206.896,6.429
2025-11-18 19:38:39,392,Object_72,No marker,0.06721,37.234,38.646,7424.348,28.684
2025-11-18 19:38:40,393,Object_93,No marker,0.06721,33.538,47.988,1201.427,35.791
2025-11-18 19:38:41,393,Object_41,No marker,0.06721,20.701,34.008,926.598,23.23
2025-11-18 19:38:43,393,Object_61,No marker,0.06721,9.813,15.122,183.809,8.142
2025-11-18 19:38:44,393,Object_1,No marker,0.06721,4.974,7.393,110.599,6.036
2025-11-18 19:38:45,394,Object_28,No marker,0.06721,7.393,12.837,417.471,7.202
2025-11-18 19:38:45,394,Object_1,No marker,0.06721,4.974,7.393,110.599,6.036
2025-11-18 19:38:45,394,Object_16,No marker,0.06721,5.847,12.703,355.812,7.639
2025-11-18 19:38:47,398,Object_15,No marker,0.06721,10.754,19.625,370.258,11.521
2025-11-18 19:38:47,398,Object_70,No marker,0.06721,4.503,9.342,102.764,6.659
2025-11-18 19:38:48,398,Object_39,No marker,0.06721,6.923,12.971,455.062,7.437
2025-11-18 19:38:48,398,Object_9,No marker,0.06721,7.527,14.181,717.689,8.039
