Timestamp,Frame Index,Object Label,Marker Status,cm/pixel,Width (cm),Height (cm),Volume (cm^3),Margin of Error (%)
2025-11-18 19:47:23,1,Object_1,Marker OK (ID 0),0.030666,4.109,3.159,2.039,6.994
2025-11-18 19:47:24,14,Object_4,Marker OK (ID 0),0.030697,10.621,14.643,925.617,7.609
2025-11-18 19:47:25,27,Object_1,Marker OK (ID 0),0.030577,3.7,7.644,18.396,6.668
2025-11-18 19:47:40,36,Object_1,No marker,0.03073,14.873,29.04,8936.428,19.035
2025-11-18 19:47:41,40,Object_1,No marker,0.03073,14.873,29.04,8936.428,19.035
2025-11-18 19:47:42,44,Object_1,No marker,0.03073,14.873,29.04,8936.428,19.035
2025-11-18 19:47:43,46,Object_1,No marker,0.03073,14.873,29.04,8936.428,19.035
2025-11-18 19:47:44,50,Object_1,No marker,0.03073,14.873,29.04,8936.428,19.035
2025-11-18 19:47:45,53,Object_1,No marker,0.03073,14.873,29.04,8936.428,19.035
2025-11-18 19:47:47,56,Object_1,No marker,0.03073,14.873,29.04,8936.428,19.035
2025-11-18 19:47:48,60,Object_1,No marker,0.03073,14.873,29.04,8936.428,19.035
2025-11-18 19:47:49,64,Object_1,No marker,0.03073,14.873,29.04,8936.428,19.035
2025-11-18 19:47:50,67,Object_1,No marker,0.03073,14.873,29.04,8936.428,19.035
2025-11-18 19:47:52,71,Object_1,No marker,0.03073,14.873,29.04,8936.428,19.035
2025-11-18 19:47:53,75,Object_1,No marker,0.03073,14.873,29.04,8936.428,19.035
2025-11-18 19:47:54,78,Object_1,No marker,0.03073,14.873,29.04,8936.428,19.035
2025-11-18 19:47:56,84,Object_1,No marker,0.03073,14.873,29.04,8936.428,19.035
2025-11-18 19:48:01,100,Object_1,No marker,0.03073,14.873,29.04,8936.428,19.035
2025-11-18 19:48:03,104,Object_1,No marker,0.03073,14.873,29.04,8936.428,19.035
2025-11-18 19:48:08,124,Object_1,No marker,0.03073,14.873,29.04,8936.428,19.035
