Timestamp,Frame Index,Object Label,Marker Status,cm/pixel,Width (cm),Height (cm),Volume (cm^3),Margin of Error (%)
2025-11-11 17:20:16,1174,Object_1,Marker OK (ID 0),0.030455,6.243,6.091,142.695,5.393
2025-11-11 17:20:17,1205,Object_1,Marker OK (ID 0),0.030455,6.243,6.091,142.525,5.393
2025-11-11 17:20:18,1234,Object_1,Marker OK (ID 0),0.030469,6.185,6.124,142.927,5.419
2025-11-11 17:20:19,1256,Object_1,Marker OK (ID 0),0.030455,6.213,6.091,142.849,5.407
2025-11-11 17:20:20,1289,Object_1,Marker OK (ID 0),0.030532,6.229,6.106,142.88,5.399
2025-11-11 17:20:21,1319,Object_1,Marker OK (ID 0),0.030363,6.224,6.073,141.852,5.403
2025-11-11 17:20:22,1350,Object_1,Marker OK (ID 0),0.03044,6.21,6.088,142.182,5.409
2025-11-11 17:20:23,1380,Object_1,Marker OK (ID 0),0.030547,6.262,6.109,143.457,5.383
2025-11-11 17:20:24,1411,Object_1,Marker OK (ID 0),0.030348,6.191,6.1,141.718,5.417
2025-11-11 17:20:25,1436,Object_1,Marker OK (ID 0),0.030369,6.195,6.043,141.816,5.418
2025-11-11 17:20:26,1459,Object_1,Marker OK (ID 0),0.030363,8.41,3.765,3.42,4.919
2025-11-11 17:20:27,1480,Object_5,Marker OK (ID 0),0.030369,3.219,5.922,21.335,6.845
2025-11-11 17:20:28,1501,Object_3,Marker OK (ID 0),0.030383,1.914,2.127,1.937,8.313
