Timestamp,Frame Index,Object Label,Marker Status,cm/pixel,Width (cm),Height (cm),Volume (cm^3),Margin of Error (%)
2025-11-18 13:28:31,1267,Object_1,No marker,0.037579,6.426,2.029,12.25,6.498
2025-11-18 13:28:32,1275,Object_1,No marker,0.037579,6.351,2.029,12.159,6.527
2025-11-18 13:28:33,1283,Object_3,No marker,0.037579,9.507,12.251,199.925,6.171
2025-11-18 13:28:34,1293,Object_1,No marker,0.037579,6.125,1.992,8.715,6.634
2025-11-18 13:28:35,1302,Object_10,No marker,0.037579,8.831,16.121,938.964,9.105
2025-11-18 13:28:36,1311,Object_1,No marker,0.037579,6.313,1.992,8.783,6.56
2025-11-18 13:28:37,1320,Object_1,No marker,0.037579,6.238,1.992,8.831,6.59
2025-11-18 13:28:38,1329,Object_3,No marker,0.037579,4.246,6.764,40.37,6.34
2025-11-18 13:28:39,1339,Object_1,No marker,0.037579,6.276,2.029,9.112,6.557
2025-11-18 13:28:40,1348,Object_1,No marker,0.037579,5.9,2.029,11.776,6.704
2025-11-18 13:28:41,1356,Object_9,No marker,0.037579,6.539,14.355,7.999,8.442
2025-11-18 13:28:42,1364,Object_1,No marker,0.037579,6.276,2.029,12.465,6.557
2025-11-18 13:28:43,1372,Object_1,No marker,0.037579,6.238,1.992,12.207,6.59
2025-11-18 13:28:44,1380,Object_8,No marker,0.037579,12.702,10.334,92.701,3.962
2025-11-18 13:28:45,1389,Object_1,No marker,0.037579,6.125,2.029,12.268,6.616
2025-11-18 13:28:46,1398,Object_4,No marker,0.037579,6.99,5.148,67.541,5.152
2025-11-18 13:28:47,1407,Object_11,No marker,0.037579,8.267,3.119,5.176,5.254
2025-11-18 13:28:48,1416,Object_1,No marker,0.037579,6.276,1.992,5.249,6.575
2025-11-18 13:28:49,1426,Object_1,No marker,0.037579,6.351,1.992,12.05,6.546
2025-11-18 13:28:50,1435,Object_2,No marker,0.037579,7.328,3.645,7.739,5.426
2025-11-18 13:28:51,1444,Object_1,No marker,0.037579,6.125,2.067,11.807,6.598
2025-11-18 13:28:52,1453,Object_1,No marker,0.037579,6.2,2.067,11.799,6.568
2025-11-18 13:28:53,1462,Object_1,No marker,0.037579,6.163,2.067,11.785,6.583
2025-11-18 13:28:54,1471,Object_1,No marker,0.037579,6.125,2.029,11.911,6.616
2025-11-18 13:28:55,1479,Object_1,No marker,0.037579,6.013,2.067,11.839,6.642
2025-11-18 13:28:56,1488,Object_1,No marker,0.037579,5.9,2.067,10.912,6.687
2025-11-18 13:28:57,1496,Object_6,No marker,0.037579,10.409,8.981,39.008,3.983
2025-11-18 13:28:58,1505,Object_8,No marker,0.037579,11.349,9.357,403.055,3.801
2025-11-18 13:28:59,1513,Object_4,No marker,0.037579,3.983,3.119,19.528,7.062
2025-11-18 13:29:00,1522,Object_8,No marker,0.037579,5.937,11.274,1.387,6.837
2025-11-18 13:29:01,1531,Object_11,No marker,0.037579,5.449,11.161,18.074,6.973
2025-11-18 13:29:03,1541,Object_1,No marker,0.037579,6.05,2.067,11.487,6.627
2025-11-18 13:29:04,1549,Object_1,No marker,0.037579,5.9,2.067,10.874,6.687
2025-11-18 13:29:05,1557,Object_7,No marker,0.037579,7.365,7.704,19.222,4.95
2025-11-18 13:29:06,1566,Object_1,No marker,0.037579,5.862,2.067,11.033,6.702
2025-11-18 13:29:07,1574,Object_1,No marker,0.037579,5.75,2.067,10.78,6.746
2025-11-18 13:29:08,1583,Object_1,No marker,0.037579,6.05,2.067,10.961,6.627
2025-11-18 13:29:09,1592,Object_2,No marker,0.037579,7.854,2.029,8.455,5.955
2025-11-18 13:29:10,1601,Object_3,No marker,0.037579,3.532,2.818,14.261,7.363
2025-11-18 13:29:11,1612,Object_1,No marker,0.037579,6.2,2.029,11.882,6.586
2025-11-18 13:29:12,1622,Object_1,No marker,0.037579,6.125,2.029,11.645,6.616
2025-11-18 13:29:13,1629,Object_2,No marker,0.037579,1.992,6.839,8.953,7.42
2025-11-18 13:29:14,1637,Object_8,No marker,0.037579,8.38,4.66,10.07,4.628
2025-11-18 13:29:15,1644,Object_1,No marker,0.037579,6.125,2.029,13.512,6.616
2025-11-18 13:29:16,1652,Object_1,No marker,0.037579,6.388,2.067,14.205,6.494
2025-11-18 13:29:17,1661,Object_1,No marker,0.037579,6.2,2.067,14.097,6.568
2025-11-18 13:29:18,1669,Object_3,No marker,0.037579,7.854,7.14,135.58,4.643
2025-11-18 13:29:19,1676,Object_8,No marker,0.037579,15.107,9.395,118.41,2.694
2025-11-18 13:29:20,1686,Object_1,No marker,0.037579,6.351,2.029,12.893,6.527
2025-11-18 13:29:21,1695,Object_1,No marker,0.037579,6.2,2.029,12.79,6.586
2025-11-18 13:29:22,1703,Object_1,No marker,0.037579,6.2,2.029,12.563,6.586
2025-11-18 13:29:23,1711,Object_1,No marker,0.037579,6.276,2.029,12.932,6.557
2025-11-18 13:29:24,1719,Object_1,No marker,0.037579,6.313,2.029,11.939,6.542
2025-11-18 13:29:25,1728,Object_1,No marker,0.037579,6.426,2.067,12.836,6.48
2025-11-18 13:29:26,1738,Object_1,No marker,0.037579,6.238,2.029,13.299,6.571
2025-11-18 13:29:27,1748,Object_1,No marker,0.037579,6.2,2.029,12.693,6.586
2025-11-18 13:29:28,1757,Object_1,No marker,0.037579,6.388,2.067,12.966,6.494
2025-11-18 13:29:29,1767,Object_1,No marker,0.037579,6.351,2.029,12.876,6.527
2025-11-18 13:29:30,1777,Object_1,No marker,0.037579,6.351,1.992,13.27,6.546
2025-11-18 13:29:31,1786,Object_1,No marker,0.037579,6.2,2.067,13.0,6.568
2025-11-18 13:29:32,1794,Object_6,No marker,0.037579,15.219,9.958,63.889,3.111
2025-11-18 13:29:33,1803,Object_6,No marker,0.037579,15.144,11.048,199.46,3.995
2025-11-18 13:29:34,1811,Object_6,No marker,0.037579,15.031,16.271,421.404,8.318
2025-11-18 13:29:35,1819,Object_1,No marker,0.037579,6.313,2.067,12.951,6.524
2025-11-18 13:29:36,1828,Object_1,No marker,0.037579,6.351,2.029,12.882,6.527
2025-11-18 13:29:37,1837,Object_6,No marker,0.037579,16.873,16.459,75.054,8.398
2025-11-18 13:29:38,1847,Object_1,No marker,0.037579,6.388,2.029,13.164,6.513
2025-11-18 13:29:39,1857,Object_1,No marker,0.037579,6.388,2.029,13.145,6.513
2025-11-18 13:29:40,1867,Object_1,No marker,0.037579,6.388,2.029,13.196,6.513
2025-11-18 13:29:42,1876,Object_1,No marker,0.037579,6.351,2.029,13.216,6.527
2025-11-18 13:29:43,1886,Object_1,No marker,0.037579,6.351,2.029,13.134,6.527
2025-11-18 13:29:44,1896,Object_1,No marker,0.037579,6.351,2.029,13.177,6.527
2025-11-18 13:29:45,1906,Object_1,No marker,0.037579,6.163,1.992,10.229,6.619
2025-11-18 13:29:46,1914,Object_1,No marker,0.037579,6.2,1.992,10.222,6.604
2025-11-18 13:29:47,1921,Object_1,No marker,0.037579,6.238,2.067,10.467,6.553
2025-11-18 13:29:48,1930,Object_1,No marker,0.037579,6.238,2.029,10.418,6.571
2025-11-18 13:29:49,1939,Object_1,No marker,0.037579,5.637,2.067,12.586,6.791
2025-11-18 13:29:50,1947,Object_1,No marker,0.037579,5.562,2.104,12.519,6.804
2025-11-18 13:29:51,1956,Object_1,No marker,0.037579,5.562,2.104,12.401,6.804
2025-11-18 13:29:52,1965,Object_7,No marker,0.037579,8.831,7.628,23.157,4.252
2025-11-18 13:29:53,1973,Object_8,No marker,0.037579,8.042,7.854,14.1,4.664
2025-11-18 13:29:54,1981,Object_1,No marker,0.037579,6.388,2.029,13.305,6.513
2025-11-18 13:29:55,1990,Object_1,No marker,0.037579,6.163,2.029,10.192,6.601
2025-11-18 13:29:56,1998,Object_9,No marker,0.037579,5.411,10.522,2.995,6.7
2025-11-18 13:29:57,2007,Object_6,No marker,0.037579,10.447,8.944,67.47,3.951
2025-11-18 13:29:58,2016,Object_6,No marker,0.037579,16.422,9.958,420.771,2.959
2025-11-18 13:29:59,2024,Object_7,No marker,0.037579,8.305,3.081,5.636,5.256
2025-11-18 13:30:00,2033,Object_7,No marker,0.037579,10.86,10.935,388.635,4.904
2025-11-18 13:30:01,2043,Object_1,No marker,0.037579,6.388,1.954,12.577,6.549
2025-11-18 13:30:02,2054,Object_1,No marker,0.037579,6.313,1.992,10.5,6.56
2025-11-18 13:30:03,2065,Object_1,No marker,0.037579,6.351,1.992,8.946,6.546
2025-11-18 13:30:04,2075,Object_1,No marker,0.037579,5.937,1.992,9.644,6.708
2025-11-18 13:30:05,2082,Object_6,No marker,0.037579,6.501,12.138,18.444,7.087
2025-11-18 13:30:06,2091,Object_1,No marker,0.037579,5.599,2.067,9.581,6.806
2025-11-18 13:30:07,2101,Object_1,No marker,0.037579,5.524,2.067,12.065,6.836
2025-11-18 13:30:08,2110,Object_1,No marker,0.037579,4.96,2.104,4.552,7.047
2025-11-18 13:30:09,2119,Object_2,No marker,0.037579,6.351,1.879,7.343,6.601
2025-11-18 13:30:10,2128,Object_6,No marker,0.037579,6.99,5.299,68.163,5.126
2025-11-18 13:30:11,2136,Object_1,No marker,0.037579,6.125,2.067,12.745,6.598
2025-11-18 13:30:12,2143,Object_4,No marker,0.037579,4.021,3.044,17.502,7.072
2025-11-18 13:30:13,2152,Object_10,No marker,0.037579,14.355,16.234,101.878,8.339
2025-11-18 13:30:14,2163,Object_1,No marker,0.037579,6.313,1.954,9.327,6.579
2025-11-18 13:30:15,2173,Object_5,No marker,0.037579,8.155,8.267,21.24,4.71
2025-11-18 13:30:16,2182,Object_4,No marker,0.037579,7.516,4.885,52.849,4.964
2025-11-18 13:30:17,2191,Object_7,No marker,0.037579,8.981,2.593,5.08,5.237
2025-11-18 13:30:18,2200,Object_1,No marker,0.037579,6.276,1.992,13.068,6.575
2025-11-18 13:30:19,2210,Object_1,No marker,0.037579,6.351,2.029,10.619,6.527
2025-11-18 13:30:20,2219,Object_6,No marker,0.037579,3.72,2.969,15.77,7.229
2025-11-18 13:30:21,2229,Object_1,No marker,0.037579,6.351,2.029,12.427,6.527
2025-11-18 13:30:23,2239,Object_1,No marker,0.037579,6.351,1.992,12.088,6.546
2025-11-18 13:30:24,2248,Object_3,No marker,0.037579,9.282,11.988,216.664,6.068
2025-11-18 13:30:25,2258,Object_1,No marker,0.037579,6.313,2.029,9.684,6.542
2025-11-18 13:30:26,2268,Object_1,No marker,0.037579,6.313,1.992,9.972,6.56
2025-11-18 13:30:27,2278,Object_1,No marker,0.037579,6.313,1.992,9.895,6.56
2025-11-18 13:30:28,2288,Object_1,No marker,0.037579,6.313,1.992,9.935,6.56
2025-11-18 13:30:29,2297,Object_1,No marker,0.037579,6.313,2.029,9.948,6.542
2025-11-18 13:30:30,2307,Object_1,No marker,0.037579,6.313,2.029,12.066,6.542
2025-11-18 13:30:31,2316,Object_1,No marker,0.037579,6.313,2.029,12.034,6.542
2025-11-18 13:30:32,2325,Object_6,No marker,0.037579,5.524,13.378,6.61,8.147
2025-11-18 13:30:33,2335,Object_1,No marker,0.037579,6.388,1.992,9.743,6.531
2025-11-18 13:30:34,2344,Object_1,No marker,0.037579,6.163,1.992,9.408,6.619
2025-11-18 13:30:35,2351,Object_1,No marker,0.037579,6.313,1.992,8.674,6.56
2025-11-18 13:30:36,2357,Object_6,No marker,0.037579,12.739,16.422,342.415,8.665
2025-11-18 13:30:37,2365,Object_1,No marker,0.037579,6.313,1.992,8.887,6.56
2025-11-18 13:30:38,2373,Object_1,No marker,0.037579,6.388,1.992,8.851,6.531
2025-11-18 13:30:39,2380,Object_1,No marker,0.037579,6.351,1.992,9.376,6.546
2025-11-18 13:30:40,2387,Object_1,No marker,0.037579,6.238,1.992,9.121,6.59
2025-11-18 13:30:41,2395,Object_1,No marker,0.037579,6.313,1.992,8.872,6.56
2025-11-18 13:30:42,2404,Object_1,No marker,0.037579,6.313,1.992,8.834,6.56
2025-11-18 13:30:43,2412,Object_2,No marker,0.037579,9.432,6.914,30.583,3.873
2025-11-18 13:30:44,2419,Object_5,No marker,0.037579,15.482,18.038,1027.43,9.77
2025-11-18 13:30:45,2427,Object_1,No marker,0.037579,6.313,1.992,8.832,6.56
2025-11-18 13:30:46,2434,Object_1,No marker,0.037579,6.313,2.029,11.01,6.542
2025-11-18 13:30:47,2444,Object_1,No marker,0.037579,5.674,5.036,7.593,5.787
2025-11-18 13:30:49,2449,Object_1,No marker,0.037579,21.345,2.367,1.165,3.938
2025-11-18 13:30:51,2451,Object_1,No marker,0.037579,21.345,2.367,1.165,3.938
2025-11-18 13:30:52,2454,Object_1,No marker,0.037579,21.345,2.367,1.165,3.938
2025-11-18 13:30:54,2456,Object_1,No marker,0.037579,21.345,2.367,1.165,3.938
