Timestamp,Frame Index,Object Label,Marker Status,cm/pixel,Width (cm),Height (cm),Volume (cm^3),Margin of Error (%)
2025-11-18 19:59:32,92,Object_1,Marker OK (ID 0),0.030959,2.415,9.814,82.181,7.734
2025-11-18 19:59:33,118,Object_1,Marker OK (ID 0),0.03073,10.633,14.627,928.194,7.595
2025-11-18 19:59:34,141,Object_1,Marker OK (ID 0),0.030666,3.128,9.016,3.817,7.191
2025-11-18 19:59:35,164,Object_1,Marker OK (ID 0),0.030754,4.152,12.209,6.317,7.992
2025-11-18 19:59:36,185,Object_1,Marker OK (ID 0),0.030663,3.158,8.954,3.63,7.162
2025-11-18 19:59:37,204,Object_1,Marker OK (ID 0),0.030663,10.609,14.596,952.159,7.576
2025-11-18 19:59:38,223,Object_1,Marker OK (ID 0),0.030575,3.333,9.448,4.207,7.214
2025-11-18 19:59:39,243,Object_1,Marker OK (ID 0),0.030663,3.465,9.751,3.804,7.248
2025-11-18 19:59:40,263,Object_1,Marker OK (ID 0),0.030663,4.048,11.928,7.72,7.892
2025-11-18 19:59:41,283,Object_2,Marker OK (ID 0),0.030663,10.609,14.596,932.914,7.576
2025-11-18 19:59:42,303,Object_1,Marker OK (ID 0),0.030575,4.158,11.832,4.853,7.802
2025-11-18 19:59:43,323,Object_1,Marker OK (ID 0),0.030663,3.128,9.168,4.176,7.23
2025-11-18 19:59:44,344,Object_1,Marker OK (ID 0),0.030663,4.14,12.204,6.635,7.994
2025-11-18 19:59:45,365,Object_1,Marker OK (ID 0),0.030663,4.14,11.713,4.762,7.752
2025-11-18 19:59:46,385,Object_1,Marker OK (ID 0),0.030575,10.579,14.554,938.462,7.55
2025-11-18 19:59:47,405,Object_1,Marker OK (ID 0),0.030663,3.158,9.199,4.121,7.224
2025-11-18 19:59:48,425,Object_1,Marker OK (ID 0),0.030663,3.158,8.954,3.624,7.162
2025-11-18 19:59:49,446,Object_1,Marker OK (ID 0),0.030663,4.14,11.713,4.457,7.752
2025-11-18 19:59:50,470,Object_1,Marker OK (ID 0),0.030663,3.189,9.168,4.118,7.202
2025-11-18 19:59:51,496,Object_1,Marker OK (ID 0),0.030663,3.22,9.076,3.885,7.164
2025-11-18 19:59:52,520,Object_1,Marker OK (ID 0),0.030663,10.609,14.596,939.754,7.576
