Timestamp,Frame Index,Object Label,Marker Status,cm/pixel,Width (cm),Height (cm),Volume (cm^3),Margin of Error (%)
2025-11-18 13:17:37,1330,Object_1,No marker,0.029045,5.025,1.597,3.78,7.255
2025-11-18 13:17:38,1340,Object_1,No marker,0.029045,5.025,1.597,3.783,7.255
2025-11-18 13:17:40,1346,Object_1,No marker,0.029045,5.664,4.124,28.71,6.002
2025-11-18 13:17:46,1349,Object_1,No marker,0.029045,1.51,1.568,1.783,8.701
2025-11-18 13:17:47,1358,Object_8,No marker,0.029045,2.643,6.099,9.293,7.111
2025-11-18 13:17:52,1361,Object_1,No marker,0.029045,16.498,1.83,0.538,3.964
2025-11-18 13:17:54,1363,Object_1,No marker,0.029045,16.498,1.83,0.538,3.964
2025-11-18 13:17:56,1365,Object_1,No marker,0.029045,16.498,1.83,0.538,3.964
2025-11-18 13:17:58,1367,Object_1,Marker OK (ID 0),0.018489,7.469,0.943,0.126,6.703
2025-11-18 13:17:59,1369,Object_1,Marker OK (ID 0),0.018489,7.469,0.943,0.126,6.703
2025-11-18 13:18:00,1371,Object_1,No marker,0.018489,3.605,2.625,7.405,7.402
2025-11-18 13:18:01,1373,Object_1,Marker OK (ID 0),0.018489,7.469,0.943,0.126,6.703
2025-11-18 13:18:02,1375,Object_1,Marker OK (ID 0),0.018489,7.469,0.943,0.126,6.703
2025-11-18 13:18:04,1377,Object_1,No marker,0.018489,3.605,2.625,7.405,7.402
2025-11-18 13:18:05,1380,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:18:06,1381,Object_9,No marker,0.018489,13.423,13.571,1808.944,6.269
2025-11-18 13:18:08,1383,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:18:09,1384,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:18:11,1386,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:18:13,1388,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:18:14,1390,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:18:15,1391,Object_11,No marker,0.018489,16.381,17.916,2882.706,9.634
2025-11-18 13:18:16,1392,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:18:18,1394,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:18:19,1395,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:18:20,1396,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:18:22,1398,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:18:23,1399,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:18:24,1400,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:18:26,1402,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:18:27,1403,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:18:29,1405,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:18:30,1406,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:18:31,1407,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:18:33,1409,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:18:34,1410,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:18:35,1411,Object_11,No marker,0.018489,16.381,17.916,2882.706,9.634
2025-11-18 13:18:37,1413,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:18:39,1415,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:18:40,1416,Object_3,No marker,0.018489,13.145,2.866,2.648,3.703
2025-11-18 13:18:41,1417,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:18:42,1418,Object_10,No marker,0.018489,14.07,14.495,272.485,6.934
2025-11-18 13:18:43,1419,Object_10,No marker,0.018489,14.07,14.495,272.485,6.934
2025-11-18 13:18:44,1420,Object_11,No marker,0.018489,16.381,17.916,2882.706,9.634
2025-11-18 13:18:45,1421,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:18:47,1423,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:18:48,1424,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:18:49,1425,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:18:51,1427,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:18:52,1428,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:18:54,1430,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:18:55,1431,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:18:57,1433,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:18:58,1434,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:18:59,1435,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:19:01,1437,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:19:02,1438,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:19:04,1440,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:19:05,1441,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:19:07,1443,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:19:08,1444,Object_10,No marker,0.018489,14.07,14.495,272.485,6.934
2025-11-18 13:19:09,1445,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:19:11,1447,Object_1,No marker,0.018489,2.182,2.977,4.47,7.902
2025-11-18 13:19:12,1453,Object_1,No marker,0.018489,2.441,1.035,0.914,8.546
2025-11-18 13:19:13,1462,Object_1,No marker,0.018489,3.106,0.998,0.709,8.297
2025-11-18 13:19:14,1472,Object_1,No marker,0.018489,7.839,3.346,11.655,5.329
2025-11-18 13:19:15,1482,Object_5,No marker,0.018489,5.288,5.195,0.577,5.941
2025-11-18 13:19:16,1492,Object_7,No marker,0.018489,8.412,3.476,7.986,5.037
2025-11-18 13:19:17,1502,Object_1,No marker,0.018489,7.506,3.938,20.08,5.243
2025-11-18 13:19:18,1511,Object_1,No marker,0.018489,1.682,2.182,1.686,8.392
2025-11-18 13:19:19,1521,Object_1,No marker,0.018489,3.162,0.998,0.737,8.276
2025-11-18 13:19:20,1530,Object_10,No marker,0.018489,2.792,5.953,0.205,7.047
2025-11-18 13:19:21,1539,Object_7,No marker,0.018489,3.143,6.527,2.627,6.864
2025-11-18 13:19:22,1548,Object_1,No marker,0.018489,3.143,1.017,0.77,8.274
2025-11-18 13:19:23,1557,Object_1,No marker,0.018489,3.143,1.017,0.776,8.274
2025-11-18 13:19:24,1566,Object_1,No marker,0.018489,3.162,1.017,0.785,8.267
2025-11-18 13:19:25,1575,Object_1,No marker,0.018489,3.162,1.017,0.784,8.267
2025-11-18 13:19:26,1584,Object_4,No marker,0.018489,3.605,4.53,9.619,6.847
2025-11-18 13:19:27,1594,Object_1,No marker,0.018489,1.017,0.869,0.394,9.199
2025-11-18 13:19:28,1604,Object_1,No marker,0.018489,0.924,0.98,0.499,9.189
2025-11-18 13:19:29,1614,Object_1,No marker,0.018489,8.283,4.622,28.206,4.682
2025-11-18 13:19:31,1624,Object_1,No marker,0.018489,2.533,2.071,1.951,8.071
2025-11-18 13:19:32,1634,Object_1,No marker,0.018489,3.143,1.017,0.774,8.274
2025-11-18 13:19:33,1644,Object_1,No marker,0.018489,1.572,5.14,14.696,7.701
2025-11-18 13:19:34,1653,Object_7,No marker,0.018489,4.641,3.309,3.296,6.71
2025-11-18 13:19:35,1663,Object_1,No marker,0.018489,11.833,7.784,76.716,2.917
2025-11-18 13:19:36,1673,Object_1,No marker,0.018489,5.38,2.681,7.189,6.628
2025-11-18 13:19:37,1683,Object_1,No marker,0.018489,3.162,1.017,0.768,8.267
2025-11-18 13:19:38,1693,Object_1,No marker,0.018489,3.236,1.054,1.51,8.22
2025-11-18 13:19:39,1703,Object_1,No marker,0.018489,3.162,1.017,0.789,8.267
2025-11-18 13:19:40,1712,Object_1,No marker,0.018489,3.162,1.017,0.791,8.267
2025-11-18 13:19:41,1721,Object_1,No marker,0.018489,3.162,1.017,0.789,8.267
2025-11-18 13:19:42,1731,Object_1,No marker,0.018489,0.961,0.961,0.538,9.182
2025-11-18 13:19:43,1740,Object_7,No marker,0.018489,2.792,5.935,0.228,7.048
2025-11-18 13:19:44,1748,Object_7,No marker,0.018489,7.395,8.875,40.074,5.229
2025-11-18 13:19:45,1758,Object_1,No marker,0.018489,3.143,0.98,0.726,8.292
2025-11-18 13:19:46,1768,Object_1,No marker,0.018489,3.051,1.017,0.76,8.311
2025-11-18 13:19:47,1778,Object_1,No marker,0.018489,3.143,1.017,0.78,8.274
2025-11-18 13:19:48,1788,Object_1,No marker,0.018489,4.678,2.459,1.547,7.012
2025-11-18 13:19:49,1798,Object_1,No marker,0.018489,0.98,0.943,0.478,9.182
2025-11-18 13:19:50,1808,Object_1,No marker,0.018489,3.143,0.998,0.739,8.283
2025-11-18 13:19:51,1818,Object_5,No marker,0.018489,6.656,8.338,41.476,5.411
2025-11-18 13:19:52,1827,Object_5,No marker,0.018489,7.192,8.875,51.886,5.319
2025-11-18 13:19:53,1836,Object_6,No marker,0.018489,2.422,5.251,2.481,7.285
2025-11-18 13:19:54,1845,Object_7,No marker,0.018489,5.75,7.229,79.954,5.651
2025-11-18 13:19:55,1855,Object_1,No marker,0.018489,3.162,1.017,0.747,8.267
2025-11-18 13:19:56,1865,Object_1,No marker,0.018489,4.493,1.035,1.223,7.738
2025-11-18 13:19:57,1875,Object_1,No marker,0.018489,2.182,0.98,0.643,8.676
2025-11-18 13:19:58,1884,Object_1,No marker,0.018489,3.162,1.017,0.76,8.267
2025-11-18 13:19:59,1894,Object_11,No marker,0.018489,2.792,5.972,0.223,7.046
2025-11-18 13:20:00,1904,Object_1,No marker,0.018489,1.424,4.271,1.854,7.912
2025-11-18 13:20:01,1913,Object_1,No marker,0.018489,3.162,0.998,0.745,8.276
2025-11-18 13:20:02,1923,Object_1,No marker,0.018489,3.162,1.017,0.8,8.267
2025-11-18 13:20:03,1933,Object_4,No marker,0.018489,1.96,2.847,1.056,8.042
2025-11-18 13:20:04,1943,Object_1,No marker,0.018489,4.992,4.567,27.242,6.198
2025-11-18 13:20:05,1953,Object_1,No marker,0.018489,3.088,1.017,0.789,8.296
2025-11-18 13:20:07,1962,Object_1,No marker,0.018489,2.921,1.017,0.667,8.362
2025-11-18 13:20:08,1971,Object_1,No marker,0.018489,2.94,0.998,0.702,8.364
2025-11-18 13:20:09,1981,Object_1,No marker,0.018489,0.98,0.98,0.663,9.166
2025-11-18 13:20:10,1991,Object_1,No marker,0.018489,7.488,2.071,3.331,6.07
2025-11-18 13:20:11,2001,Object_1,No marker,0.018489,1.941,1.849,1.913,8.408
2025-11-18 13:20:12,2011,Object_1,No marker,0.018489,3.143,1.276,1.413,8.154
2025-11-18 13:20:13,2021,Object_1,No marker,0.018489,3.18,1.017,0.811,8.259
2025-11-18 13:20:14,2031,Object_1,No marker,0.018489,3.18,1.128,0.851,8.208
2025-11-18 13:20:15,2041,Object_3,No marker,0.018489,4.992,3.994,28.196,6.342
2025-11-18 13:20:16,2051,Object_1,No marker,0.018489,1.072,0.998,0.437,9.12
2025-11-18 13:20:17,2060,Object_8,No marker,0.018489,3.254,6.508,2.642,6.811
2025-11-18 13:20:18,2070,Object_1,No marker,0.018489,1.072,0.998,0.453,9.12
2025-11-18 13:20:19,2079,Object_1,No marker,0.018489,3.18,0.998,0.721,8.268
2025-11-18 13:20:20,2088,Object_5,No marker,0.018489,9.189,8.875,46.415,4.449
2025-11-18 13:20:21,2098,Object_1,No marker,0.018489,3.772,2.089,2.052,7.543
2025-11-18 13:20:22,2107,Object_8,No marker,0.018489,6.397,6.342,25.288,5.31
2025-11-18 13:20:23,2117,Object_1,No marker,0.018489,2.015,1.738,1.504,8.421
2025-11-18 13:20:24,2127,Object_1,No marker,0.018489,1.202,2.256,1.406,8.574
2025-11-18 13:20:25,2137,Object_1,No marker,0.018489,3.106,1.387,0.507,8.119
2025-11-18 13:20:26,2146,Object_10,No marker,0.018489,5.676,8.875,121.228,5.997
2025-11-18 13:20:27,2156,Object_1,No marker,0.018489,3.18,0.998,0.828,8.268
2025-11-18 13:20:28,2165,Object_8,No marker,0.018489,9.133,8.875,140.076,4.473
2025-11-18 13:20:29,2175,Object_1,No marker,0.018489,10.502,1.165,0.139,5.604
2025-11-18 13:20:31,2177,Object_1,No marker,0.018489,10.502,1.165,0.139,5.604
2025-11-18 13:20:32,2178,Object_2,No marker,0.018489,14.125,8.301,575.548,2.215
2025-11-18 13:20:34,2182,Object_1,Marker OK (ID 0),0.018489,7.469,0.943,0.126,6.703
2025-11-18 13:20:35,2184,Object_2,No marker,0.018489,14.125,8.301,575.548,2.215
2025-11-18 13:20:36,2187,Object_1,No marker,0.018489,10.502,1.165,0.139,5.604
2025-11-18 13:20:37,2190,Object_1,No marker,0.018489,3.605,2.625,7.405,7.402
2025-11-18 13:20:39,2192,Object_1,No marker,0.018489,3.605,2.625,7.405,7.402
2025-11-18 13:20:40,2193,Object_1,No marker,0.018489,3.605,2.625,7.405,7.402
2025-11-18 13:20:42,2195,Object_1,No marker,0.018489,3.605,2.625,7.405,7.402
2025-11-18 13:20:44,2197,Object_1,No marker,0.018489,3.605,2.625,7.405,7.402
2025-11-18 13:20:45,2198,Object_1,No marker,0.018489,3.605,2.625,7.405,7.402
2025-11-18 13:20:46,2199,Object_1,No marker,0.018489,3.605,2.625,7.405,7.402
2025-11-18 13:20:47,2200,Object_1,No marker,0.018489,3.605,2.625,7.405,7.402
2025-11-18 13:20:48,2201,Object_7,No marker,0.018489,10.372,3.162,6.271,4.419
2025-11-18 13:20:50,2203,Object_1,No marker,0.018489,3.605,2.625,7.405,7.402
2025-11-18 13:20:51,2204,Object_1,No marker,0.018489,3.605,2.625,7.405,7.402
2025-11-18 13:20:53,2206,Object_1,No marker,0.018489,3.605,2.625,7.405,7.402
2025-11-18 13:20:54,2208,Object_1,No marker,0.018489,3.605,2.625,7.405,7.402
2025-11-18 13:20:56,2210,Object_1,No marker,0.018489,3.605,2.625,7.405,7.402
2025-11-18 13:20:58,2212,Object_1,No marker,0.018489,3.605,2.625,7.405,7.402
2025-11-18 13:21:00,2214,Object_1,No marker,0.018489,3.605,2.625,7.405,7.402
2025-11-18 13:21:44,2216,Object_1,No marker,0.018489,0.961,0.943,0.538,9.19
2025-11-18 13:21:45,2226,Object_1,No marker,0.018489,0.998,0.961,0.56,9.166
2025-11-18 13:21:46,2235,Object_6,No marker,0.018489,3.032,5.436,0.207,6.975
2025-11-18 13:21:47,2244,Object_8,No marker,0.018489,5.805,8.875,110.898,5.938
2025-11-18 13:21:48,2254,Object_1,No marker,0.018489,0.887,2.274,2.599,8.704
2025-11-18 13:21:49,2264,Object_1,No marker,0.018489,3.716,2.755,6.408,7.307
2025-11-18 13:21:50,2272,Object_6,No marker,0.018489,1.331,3.162,4.743,8.226
2025-11-18 13:21:51,2282,Object_1,No marker,0.018489,3.217,1.793,2.899,7.897
2025-11-18 13:21:52,2291,Object_1,No marker,0.018489,2.718,1.812,2.634,8.096
2025-11-18 13:21:53,2300,Object_1,No marker,0.018489,2.736,1.793,3.11,8.096
2025-11-18 13:21:54,2309,Object_5,No marker,0.018489,4.178,2.866,9.581,7.067
2025-11-18 13:21:55,2318,Object_1,No marker,0.018489,1.738,1.22,0.747,8.751
2025-11-18 13:21:56,2327,Object_1,No marker,0.018489,5.879,1.109,0.147,7.176
2025-11-18 13:21:57,2336,Object_1,No marker,0.018489,4.641,1.904,0.148,7.266
2025-11-18 13:21:58,2345,Object_2,No marker,0.018489,3.106,1.202,0.512,8.203
2025-11-18 13:21:59,2354,Object_1,No marker,0.018489,2.089,1.793,2.304,8.367
2025-11-18 13:22:00,2364,Object_1,No marker,0.018489,1.867,1.645,0.969,8.52
2025-11-18 13:22:01,2374,Object_1,No marker,0.018489,1.276,1.22,0.594,8.942
2025-11-18 13:22:02,2384,Object_1,No marker,0.018489,1.276,1.22,0.591,8.942
2025-11-18 13:22:03,2394,Object_1,No marker,0.018489,7.747,5.768,54.698,4.703
2025-11-18 13:22:04,2404,Object_5,No marker,0.018489,4.9,3.827,20.55,6.431
2025-11-18 13:22:06,2414,Object_1,No marker,0.018489,8.671,2.034,0.283,5.655
2025-11-18 13:22:07,2424,Object_1,No marker,0.018489,1.442,1.183,0.557,8.889
2025-11-18 13:22:08,2433,Object_5,No marker,0.018489,4.548,7.063,71.996,6.21
2025-11-18 13:22:09,2442,Object_7,No marker,0.018489,2.662,3.901,0.929,7.424
2025-11-18 13:22:10,2452,Object_1,No marker,0.018489,1.867,0.943,0.408,8.82
2025-11-18 13:22:11,2462,Object_1,No marker,0.018489,1.479,1.183,0.573,8.873
2025-11-18 13:22:12,2472,Object_1,No marker,0.018489,1.479,1.183,0.572,8.873
2025-11-18 13:22:13,2482,Object_1,No marker,0.018489,1.479,1.183,0.558,8.873
2025-11-18 13:22:14,2492,Object_7,No marker,0.018489,5.676,8.098,44.895,5.811
2025-11-18 13:22:15,2502,Object_1,No marker,0.018489,2.145,1.793,0.942,8.344
2025-11-18 13:22:16,2511,Object_5,No marker,0.018489,10.465,6.915,59.021,3.382
2025-11-18 13:22:17,2521,Object_1,No marker,0.018489,1.22,1.294,0.841,8.934
2025-11-18 13:22:18,2530,Object_8,No marker,0.018489,2.662,3.901,0.878,7.424
2025-11-18 13:22:19,2540,Object_1,No marker,0.018489,2.404,1.072,0.678,8.545
2025-11-18 13:22:20,2549,Object_4,No marker,0.018489,3.032,1.017,1.642,8.318
2025-11-18 13:22:21,2559,Object_1,No marker,0.018489,4.622,2.311,1.134,7.097
2025-11-18 13:22:22,2570,Object_1,No marker,0.018489,2.163,0.998,0.419,8.675
2025-11-18 13:22:23,2580,Object_1,No marker,0.018489,3.106,1.645,0.801,8.006
2025-11-18 13:22:24,2590,Object_1,No marker,0.018489,4.289,2.182,2.769,7.289
2025-11-18 13:22:25,2601,Object_1,No marker,0.018489,3.051,1.035,1.846,8.302
2025-11-18 13:22:26,2611,Object_4,No marker,0.018489,1.83,3.994,1.575,7.784
2025-11-18 13:22:27,2621,Object_1,No marker,0.018489,1.276,1.22,0.881,8.942
2025-11-18 13:22:28,2631,Object_1,No marker,0.018489,2.496,1.165,0.762,8.466
2025-11-18 13:22:29,2641,Object_1,No marker,0.018489,1.812,1.904,1.332,8.441
2025-11-18 13:22:30,2650,Object_1,No marker,0.018489,1.997,2.089,2.05,8.292
2025-11-18 13:22:31,2660,Object_1,No marker,0.018489,3.494,1.035,1.792,8.126
2025-11-18 13:22:32,2671,Object_1,No marker,0.018489,3.143,1.719,2.873,7.959
2025-11-18 13:22:33,2681,Object_1,No marker,0.018489,3.106,1.109,1.334,8.246
2025-11-18 13:22:34,2691,Object_1,No marker,0.018489,3.106,1.091,1.417,8.254
2025-11-18 13:22:35,2701,Object_1,No marker,0.018489,3.069,0.98,1.211,8.321
2025-11-18 13:22:36,2710,Object_1,No marker,0.018489,2.866,0.98,1.227,8.402
2025-11-18 13:22:37,2720,Object_1,No marker,0.018489,3.106,0.98,1.258,8.306
2025-11-18 13:22:38,2729,Object_1,No marker,0.018489,3.106,0.998,1.365,8.297
2025-11-18 13:22:40,2739,Object_1,No marker,0.018489,3.106,0.98,1.273,8.306
2025-11-18 13:22:41,2748,Object_4,No marker,0.018489,1.572,3.383,1.568,8.055
2025-11-18 13:22:42,2758,Object_1,No marker,0.018489,3.106,0.98,1.275,8.306
2025-11-18 13:22:43,2767,Object_1,No marker,0.018489,3.106,0.98,1.276,8.306
2025-11-18 13:22:44,2776,Object_1,No marker,0.018489,3.106,0.98,1.275,8.306
2025-11-18 13:22:45,2786,Object_1,No marker,0.018489,3.106,0.98,1.278,8.306
2025-11-18 13:22:46,2795,Object_1,No marker,0.018489,3.106,0.998,1.28,8.297
2025-11-18 13:22:47,2804,Object_6,No marker,0.018489,7.026,8.764,105.632,5.359
2025-11-18 13:22:48,2814,Object_1,No marker,0.018489,3.106,0.98,1.289,8.306
2025-11-18 13:22:49,2823,Object_9,No marker,0.018489,7.858,8.875,137.474,5.025
2025-11-18 13:22:50,2832,Object_1,No marker,0.018489,3.106,0.998,1.365,8.297
2025-11-18 13:22:51,2841,Object_4,No marker,0.018489,1.627,1.461,1.727,8.696
2025-11-18 13:22:52,2850,Object_3,No marker,0.018489,1.645,1.424,1.838,8.704
2025-11-18 13:22:53,2859,Object_1,No marker,0.018489,3.106,0.998,1.363,8.297
2025-11-18 13:22:54,2869,Object_1,No marker,0.018489,3.106,0.998,1.366,8.297
2025-11-18 13:22:55,2878,Object_7,No marker,0.018489,8.856,8.875,157.346,4.592
2025-11-18 13:22:56,2888,Object_1,No marker,0.018489,3.106,0.998,1.365,8.297
2025-11-18 13:22:57,2897,Object_4,No marker,0.018489,4.955,2.903,2.737,6.72
2025-11-18 13:22:58,2906,Object_1,No marker,0.018489,3.106,0.998,1.362,8.297
2025-11-18 13:22:59,2915,Object_6,No marker,0.018489,5.639,8.061,78.986,5.821
2025-11-18 13:23:00,2925,Object_1,No marker,0.018489,3.106,0.998,1.359,8.297
2025-11-18 13:23:01,2935,Object_1,No marker,0.018489,2.958,0.998,1.347,8.356
2025-11-18 13:23:02,2944,Object_1,No marker,0.018489,2.94,1.072,1.426,8.329
2025-11-18 13:23:03,2953,Object_1,No marker,0.018489,2.644,0.98,1.338,8.49
2025-11-18 13:23:04,2962,Object_1,No marker,0.018489,3.106,1.072,1.551,8.263
2025-11-18 13:23:05,2972,Object_1,No marker,0.018489,3.106,0.998,1.384,8.297
2025-11-18 13:23:06,2981,Object_1,No marker,0.018489,1.904,0.998,0.973,8.78
2025-11-18 13:23:07,2990,Object_1,No marker,0.018489,3.088,0.998,1.345,8.305
2025-11-18 13:23:08,3000,Object_1,No marker,0.018489,3.088,0.98,1.235,8.314
2025-11-18 13:23:09,3009,Object_1,No marker,0.018489,0.998,0.961,0.529,9.166
2025-11-18 13:23:10,3018,Object_5,No marker,0.018489,5.029,5.916,7.009,5.983
2025-11-18 13:23:11,3027,Object_1,No marker,0.018489,1.313,5.676,9.08,7.77
2025-11-18 13:23:13,3037,Object_1,No marker,0.018489,1.017,0.961,0.53,9.159
2025-11-18 13:23:14,3046,Object_1,No marker,0.018489,1.091,0.961,0.528,9.128
2025-11-18 13:23:15,3055,Object_1,No marker,0.018489,1.017,0.961,0.527,9.159
2025-11-18 13:23:16,3063,Object_2,No marker,0.018489,2.163,2.052,3.624,8.235
2025-11-18 13:23:17,3071,Object_1,No marker,0.018489,2.052,0.98,1.178,8.728
2025-11-18 13:23:18,3078,Object_6,No marker,0.018489,2.792,4.9,0.181,7.16
2025-11-18 13:23:19,3085,Object_1,No marker,0.018489,2.588,1.719,1.78,8.188
2025-11-18 13:23:20,3092,Object_9,No marker,0.018489,4.049,2.829,1.506,7.136
2025-11-18 13:23:21,3100,Object_1,No marker,0.018489,2.884,0.98,1.203,8.394
2025-11-18 13:23:22,3107,Object_1,No marker,0.018489,3.106,0.98,1.109,8.306
2025-11-18 13:23:23,3114,Object_1,No marker,0.018489,1.017,0.98,0.582,9.151
2025-11-18 13:23:24,3122,Object_1,No marker,0.018489,2.052,0.98,1.057,8.728
2025-11-18 13:23:25,3129,Object_1,No marker,0.018489,3.088,0.98,1.095,8.314
2025-11-18 13:23:26,3137,Object_1,No marker,0.018489,2.052,0.98,1.013,8.728
2025-11-18 13:23:27,3144,Object_1,No marker,0.018489,3.088,0.98,0.966,8.314
2025-11-18 13:23:28,3150,Object_8,No marker,0.018489,3.125,5.972,2.265,6.887
2025-11-18 13:23:29,3158,Object_1,No marker,0.018489,1.572,0.961,0.684,8.932
2025-11-18 13:23:30,3165,Object_1,No marker,0.018489,0.998,0.961,0.527,9.166
